0,1
Datasets/IAM_Words/words/c03/c03-007a/c03-007a-04-01.png,monuments
Datasets/IAM_Words/words/a01/a01-043x/a01-043x-00-04.png,House
Datasets/IAM_Words/words/a01/a01-043x/a01-043x-03-03.png,strong
Datasets/IAM_Words/words/g06/g06-011m/g06-011m-06-06.png,every
Datasets/IAM_Words/words/c03/c03-021b/c03-021b-02-02.png,yet
Datasets/IAM_Words/words/f07/f07-028a/f07-028a-04-08.png,they
Datasets/IAM_Words/words/h07/h07-057a/h07-057a-02-01.png,a
Datasets/IAM_Words/words/g06/g06-037o/g06-037o-02-06.png,I
Datasets/IAM_Words/words/c03/c03-021e/c03-021e-02-02.png,estranged
Datasets/IAM_Words/words/a01/a01-082u/a01-082u-08-00.png,CHILDREN
Datasets/IAM_Words/words/a01/a01-082u/a01-082u-00-04.png,a
Datasets/IAM_Words/words/g06/g06-050h/g06-050h-02-05.png,patient
Datasets/IAM_Words/words/g06/g06-045b/g06-045b-03-07.png,that
Datasets/IAM_Words/words/a01/a01-000u/a01-000u-01-00.png,nominating
Datasets/IAM_Words/words/g06/g06-042c/g06-042c-05-03.png,brought
Datasets/IAM_Words/words/c03/c03-021c/c03-021c-07-04.png,-
Datasets/IAM_Words/words/g07/g07-000b/g07-000b-04-08.png,was
Datasets/IAM_Words/words/f07/f07-032a/f07-032a-06-07.png,essential
Datasets/IAM_Words/words/g06/g06-011b/g06-011b-03-03.png,enjoy
Datasets/IAM_Words/words/a01/a01-122u/a01-122u-02-04.png,vast
Datasets/IAM_Words/words/h07/h07-040b/h07-040b-07-05.png,shopping
Datasets/IAM_Words/words/g06/g06-042a/g06-042a-05-04.png,been
Datasets/IAM_Words/words/a01/a01-003u/a01-003u-01-02.png,a
Datasets/IAM_Words/words/g06/g06-026d/g06-026d-04-08.png,the
Datasets/IAM_Words/words/g06/g06-018m/g06-018m-05-07.png,has
Datasets/IAM_Words/words/c03/c03-087f/c03-087f-06-06.png,we
Datasets/IAM_Words/words/f07/f07-000b/f07-000b-06-06.png,.
Datasets/IAM_Words/words/g06/g06-011o/g06-011o-00-00.png,By
Datasets/IAM_Words/words/g06/g06-011e/g06-011e-07-06.png,in
Datasets/IAM_Words/words/a01/a01-122u/a01-122u-06-03.png,owed
Datasets/IAM_Words/words/g07/g07-003b/g07-003b-03-07.png,of
Datasets/IAM_Words/words/g06/g06-050i/g06-050i-02-03.png,distinguished
Datasets/IAM_Words/words/a01/a01-053x/a01-053x-04-04.png,on
Datasets/IAM_Words/words/g06/g06-018h/g06-018h-02-08.png,'
Datasets/IAM_Words/words/n02/n02-082a/n02-082a-05-00.png,all
Datasets/IAM_Words/words/a01/a01-117u/a01-117u-02-06.png,And
Datasets/IAM_Words/words/g07/g07-028b/g07-028b-05-04.png,what
Datasets/IAM_Words/words/g06/g06-037g/g06-037g-07-03.png,symptoms
Datasets/IAM_Words/words/g06/g06-037r/g06-037r-09-02.png,effect
Datasets/IAM_Words/words/c03/c03-084e/c03-084e-03-02.png,Last
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-04-07.png,THE
Datasets/IAM_Words/words/a01/a01-026x/a01-026x-02-02.png,negotiations
Datasets/IAM_Words/words/g06/g06-026g/g06-026g-02-06.png,English
Datasets/IAM_Words/words/g06/g06-042b/g06-042b-07-01.png,notice
Datasets/IAM_Words/words/g06/g06-018a/g06-018a-04-05.png,better
Datasets/IAM_Words/words/c03/c03-081c/c03-081c-04-01.png,","
Datasets/IAM_Words/words/g07/g07-018a/g07-018a-07-04.png,his
Datasets/IAM_Words/words/g06/g06-047i/g06-047i-04-02.png,in
Datasets/IAM_Words/words/g06/g06-047j/g06-047j-03-03.png,a
Datasets/IAM_Words/words/c03/c03-000c/c03-000c-03-06.png,who
Datasets/IAM_Words/words/c03/c03-081c/c03-081c-01-02.png,allowing
Datasets/IAM_Words/words/g06/g06-018c/g06-018c-02-03.png,he
Datasets/IAM_Words/words/g06/g06-031n/g06-031n-07-01.png,","
Datasets/IAM_Words/words/g06/g06-026c/g06-026c-01-09.png,that
Datasets/IAM_Words/words/a01/a01-132x/a01-132x-07-01.png,would
Datasets/IAM_Words/words/g06/g06-031k/g06-031k-05-06.png,upon
Datasets/IAM_Words/words/c03/c03-094e/c03-094e-08-02.png,","
Datasets/IAM_Words/words/a01/a01-102u/a01-102u-01-06.png,opinion
Datasets/IAM_Words/words/f07/f07-088a/f07-088a-01-02.png,welcomed
Datasets/IAM_Words/words/g06/g06-011e/g06-011e-04-11.png,.
Datasets/IAM_Words/words/g06/g06-018c/g06-018c-02-10.png,","
Datasets/IAM_Words/words/f07/f07-000b/f07-000b-00-00.png,SOME
Datasets/IAM_Words/words/g06/g06-050g/g06-050g-05-01.png,","
Datasets/IAM_Words/words/g06/g06-011k/g06-011k-03-13.png,","
Datasets/IAM_Words/words/g06/g06-026a/g06-026a-06-00.png,the
Datasets/IAM_Words/words/g06/g06-011c/g06-011c-03-00.png,'
Datasets/IAM_Words/words/g06/g06-018h/g06-018h-00-05.png,past
Datasets/IAM_Words/words/g06/g06-037m/g06-037m-02-05.png,","
Datasets/IAM_Words/words/g06/g06-026j/g06-026j-00-06.png,It
Datasets/IAM_Words/words/g06/g06-011g/g06-011g-03-03.png,is
Datasets/IAM_Words/words/g06/g06-011f/g06-011f-00-12.png,He
Datasets/IAM_Words/words/a01/a01-000u/a01-000u-06-04.png,Manchester
Datasets/IAM_Words/words/g06/g06-026l/g06-026l-01-06.png,Valet
Datasets/IAM_Words/words/a01/a01-072u/a01-072u-06-01.png,pay
Datasets/IAM_Words/words/c03/c03-003f/c03-003f-08-04.png,the
Datasets/IAM_Words/words/g06/g06-018l/g06-018l-04-06.png,","
Datasets/IAM_Words/words/g06/g06-031d/g06-031d-05-02.png,Commons
Datasets/IAM_Words/words/g06/g06-018e/g06-018e-04-10.png,there
Datasets/IAM_Words/words/c03/c03-096c/c03-096c-06-08.png,foreigners
Datasets/IAM_Words/words/a01/a01-058x/a01-058x-06-06.png,to
Datasets/IAM_Words/words/f07/f07-101a/f07-101a-06-03.png,IF
Datasets/IAM_Words/words/g06/g06-031f/g06-031f-02-07.png,fear
Datasets/IAM_Words/words/a01/a01-072u/a01-072u-05-03.png,.
Datasets/IAM_Words/words/g06/g06-031a/g06-031a-01-06.png,indifferent
Datasets/IAM_Words/words/g06/g06-026k/g06-026k-06-01.png,.
Datasets/IAM_Words/words/g06/g06-050b/g06-050b-08-00.png,despair
Datasets/IAM_Words/words/c03/c03-021e/c03-021e-05-00.png,who
Datasets/IAM_Words/words/g06/g06-026p/g06-026p-02-07.png,not
Datasets/IAM_Words/words/g06/g06-031m/g06-031m-00-05.png,!
Datasets/IAM_Words/words/g06/g06-042n/g06-042n-00-07.png,","
Datasets/IAM_Words/words/a01/a01-049x/a01-049x-06-08.png,in
Datasets/IAM_Words/words/g06/g06-018f/g06-018f-05-09.png,a
Datasets/IAM_Words/words/g06/g06-018k/g06-018k-00-01.png,the
Datasets/IAM_Words/words/g07/g07-022a/g07-022a-03-01.png,Gamba
Datasets/IAM_Words/words/a01/a01-020x/a01-020x-06-07.png,meet
Datasets/IAM_Words/words/g06/g06-018o/g06-018o-06-08.png,been
Datasets/IAM_Words/words/g06/g06-037l/g06-037l-03-04.png,Naples
Datasets/IAM_Words/words/g06/g06-050d/g06-050d-00-06.png,to
Datasets/IAM_Words/words/g06/g06-031b/g06-031b-06-00.png,return
Datasets/IAM_Words/words/a01/a01-020u/a01-020u-03-07.png,Liberals
Datasets/IAM_Words/words/h07/h07-066a/h07-066a-03-07.png,of
Datasets/IAM_Words/words/g06/g06-026n/g06-026n-01-01.png,have
Datasets/IAM_Words/words/a01/a01-030u/a01-030u-00-08.png,.
Datasets/IAM_Words/words/g06/g06-042d/g06-042d-02-00.png,As
Datasets/IAM_Words/words/a01/a01-020u/a01-020u-03-01.png,full
Datasets/IAM_Words/words/g06/g06-037e/g06-037e-01-08.png,was
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-01-04.png,on
Datasets/IAM_Words/words/g06/g06-037j/g06-037j-00-03.png,however
Datasets/IAM_Words/words/h07/h07-066a/h07-066a-05-01.png,population
Datasets/IAM_Words/words/g06/g06-011c/g06-011c-04-06.png,tired
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-03-00.png,of
Datasets/IAM_Words/words/g07/g07-074a/g07-074a-09-02.png,her
Datasets/IAM_Words/words/h07/h07-069a/h07-069a-01-07.png,after
Datasets/IAM_Words/words/g06/g06-042c/g06-042c-01-08.png,for
Datasets/IAM_Words/words/g06/g06-042o/g06-042o-06-01.png,as
Datasets/IAM_Words/words/g06/g06-047a/g06-047a-01-01.png,described
Datasets/IAM_Words/words/g06/g06-031p/g06-031p-02-00.png,for
Datasets/IAM_Words/words/g06/g06-042d/g06-042d-03-07.png,new
Datasets/IAM_Words/words/g06/g06-037i/g06-037i-00-10.png,false
Datasets/IAM_Words/words/g06/g06-045f/g06-045f-00-10.png,the
Datasets/IAM_Words/words/g06/g06-018m/g06-018m-06-05.png,the
Datasets/IAM_Words/words/h07/h07-057a/h07-057a-00-04.png,to
Datasets/IAM_Words/words/g06/g06-045d/g06-045d-03-01.png,with
Datasets/IAM_Words/words/f07/f07-076a/f07-076a-03-05.png,caraway
Datasets/IAM_Words/words/a01/a01-053u/a01-053u-05-02.png,Mr.
Datasets/IAM_Words/words/g06/g06-050r/g06-050r-04-09.png,charming
Datasets/IAM_Words/words/c03/c03-016d/c03-016d-02-07.png,with
Datasets/IAM_Words/words/c03/c03-016e/c03-016e-07-05.png,and
Datasets/IAM_Words/words/c03/c03-084e/c03-084e-00-04.png,is
Datasets/IAM_Words/words/a01/a01-113u/a01-113u-09-01.png,was
Datasets/IAM_Words/words/g07/g07-000b/g07-000b-07-03.png,'
Datasets/IAM_Words/words/g06/g06-018j/g06-018j-03-13.png,find
Datasets/IAM_Words/words/g06/g06-037j/g06-037j-09-02.png,ever
Datasets/IAM_Words/words/a01/a01-030x/a01-030x-08-06.png,table
Datasets/IAM_Words/words/g06/g06-011g/g06-011g-01-09.png,health
Datasets/IAM_Words/words/g06/g06-037m/g06-037m-02-09.png,took
Datasets/IAM_Words/words/f07/f07-028a/f07-028a-01-02.png,from
Datasets/IAM_Words/words/g06/g06-042a/g06-042a-00-01.png,is
Datasets/IAM_Words/words/g06/g06-031d/g06-031d-05-01.png,the
Datasets/IAM_Words/words/c03/c03-096f/c03-096f-07-07.png,queer
Datasets/IAM_Words/words/c03/c03-087f/c03-087f-05-05.png,perhaps
Datasets/IAM_Words/words/a01/a01-128u/a01-128u-03-05.png,speech
Datasets/IAM_Words/words/g07/g07-007b/g07-007b-03-00.png,the
Datasets/IAM_Words/words/g06/g06-018e/g06-018e-02-03.png,was
Datasets/IAM_Words/words/g06/g06-011o/g06-011o-02-06.png,to
Datasets/IAM_Words/words/a01/a01-049u/a01-049u-02-00.png,television
Datasets/IAM_Words/words/g06/g06-031r/g06-031r-05-05.png,","
Datasets/IAM_Words/words/a01/a01-091u/a01-091u-05-02.png,least
Datasets/IAM_Words/words/g07/g07-018a/g07-018a-06-00.png,his
Datasets/IAM_Words/words/g06/g06-011r/g06-011r-06-09.png,is
Datasets/IAM_Words/words/g06/g06-037i/g06-037i-07-07.png,shown
Datasets/IAM_Words/words/a01/a01-082u/a01-082u-06-05.png,giving
Datasets/IAM_Words/words/a01/a01-132x/a01-132x-06-05.png,said
Datasets/IAM_Words/words/g06/g06-050e/g06-050e-00-09.png,master
Datasets/IAM_Words/words/g06/g06-031l/g06-031l-02-11.png,cannot
Datasets/IAM_Words/words/g06/g06-026m/g06-026m-02-08.png,he
Datasets/IAM_Words/words/f07/f07-081b/f07-081b-03-10.png,","
Datasets/IAM_Words/words/g06/g06-037p/g06-037p-08-06.png,the
Datasets/IAM_Words/words/g06/g06-026g/g06-026g-02-02.png,not
Datasets/IAM_Words/words/g06/g06-042b/g06-042b-05-00.png,German
Datasets/IAM_Words/words/c03/c03-000a/c03-000a-01-07.png,the
Datasets/IAM_Words/words/g06/g06-037o/g06-037o-01-08.png,.
Datasets/IAM_Words/words/a01/a01-049x/a01-049x-04-04.png,Banking
Datasets/IAM_Words/words/a01/a01-020u/a01-020u-07-06.png,meet
Datasets/IAM_Words/words/g07/g07-026a/g07-026a-09-04.png,him
Datasets/IAM_Words/words/g06/g06-031f/g06-031f-02-11.png,of
Datasets/IAM_Words/words/g07/g07-007a/g07-007a-02-06.png,FLETCHER
Datasets/IAM_Words/words/g06/g06-018j/g06-018j-03-04.png,but
Datasets/IAM_Words/words/g06/g06-047l/g06-047l-06-00.png,whom
Datasets/IAM_Words/words/g06/g06-026g/g06-026g-01-04.png,best
Datasets/IAM_Words/words/h07/h07-030a/h07-030a-07-00.png,shops
Datasets/IAM_Words/words/g06/g06-011a/g06-011a-07-03.png,a
Datasets/IAM_Words/words/a01/a01-020x/a01-020x-01-00.png,Lancaster
Datasets/IAM_Words/words/g06/g06-042b/g06-042b-06-00.png,homoeopathy
Datasets/IAM_Words/words/a01/a01-096u/a01-096u-08-01.png,principle
Datasets/IAM_Words/words/a01/a01-058x/a01-058x-01-03.png,Germany's
Datasets/IAM_Words/words/g06/g06-011g/g06-011g-08-00.png,are
Datasets/IAM_Words/words/c03/c03-007f/c03-007f-08-05.png,.
Datasets/IAM_Words/words/g06/g06-031e/g06-031e-04-03.png,return
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-01-01.png,more
Datasets/IAM_Words/words/a01/a01-087u/a01-087u-08-03.png,come
Datasets/IAM_Words/words/g06/g06-011b/g06-011b-08-08.png,the
Datasets/IAM_Words/words/g06/g06-026f/g06-026f-02-01.png,not
Datasets/IAM_Words/words/g06/g06-042n/g06-042n-00-05.png,wondered
Datasets/IAM_Words/words/c03/c03-000b/c03-000b-06-01.png,everywhere
Datasets/IAM_Words/words/a01/a01-063u/a01-063u-06-06.png,210million
Datasets/IAM_Words/words/g06/g06-042b/g06-042b-03-02.png,","
Datasets/IAM_Words/words/g06/g06-037e/g06-037e-04-04.png,unceasing
Datasets/IAM_Words/words/c03/c03-094f/c03-094f-03-00.png,the
Datasets/IAM_Words/words/f07/f07-019b/f07-019b-09-01.png,","
Datasets/IAM_Words/words/c03/c03-081d/c03-081d-00-05.png,committed
Datasets/IAM_Words/words/a01/a01-007x/a01-007x-06-07.png,face
Datasets/IAM_Words/words/g07/g07-003b/g07-003b-08-04.png,exalt
Datasets/IAM_Words/words/h07/h07-063b/h07-063b-04-08.png,Her
Datasets/IAM_Words/words/c03/c03-084b/c03-084b-06-05.png,of
Datasets/IAM_Words/words/f07/f07-084a/f07-084a-01-01.png,in
Datasets/IAM_Words/words/a01/a01-053x/a01-053x-05-02.png,he
Datasets/IAM_Words/words/g06/g06-047d/g06-047d-00-02.png,man
Datasets/IAM_Words/words/h07/h07-051b/h07-051b-05-02.png,research
Datasets/IAM_Words/words/f07/f07-092a/f07-092a-05-00.png,turned
Datasets/IAM_Words/words/g06/g06-045k/g06-045k-03-00.png,was
Datasets/IAM_Words/words/g06/g06-026p/g06-026p-01-05.png,best
Datasets/IAM_Words/words/g06/g06-031f/g06-031f-05-00.png,a
Datasets/IAM_Words/words/g06/g06-011c/g06-011c-06-04.png,At
Datasets/IAM_Words/words/g06/g06-031p/g06-031p-01-00.png,tuation
Datasets/IAM_Words/words/g06/g06-018r/g06-018r-05-04.png,damp
Datasets/IAM_Words/words/g06/g06-037d/g06-037d-00-06.png,I
Datasets/IAM_Words/words/g06/g06-018c/g06-018c-06-05.png,&
Datasets/IAM_Words/words/g06/g06-031c/g06-031c-01-06.png,indifferent
Datasets/IAM_Words/words/c03/c03-016e/c03-016e-01-03.png,the
Datasets/IAM_Words/words/h07/h07-066b/h07-066b-02-03.png,in
Datasets/IAM_Words/words/h07/h07-054a/h07-054a-08-03.png,total
Datasets/IAM_Words/words/g06/g06-047a/g06-047a-05-00.png,of
Datasets/IAM_Words/words/a01/a01-030u/a01-030u-09-02.png,in
Datasets/IAM_Words/words/k07/k07-059a/k07-059a-04-06.png,mouth
Datasets/IAM_Words/words/a01/a01-122u/a01-122u-05-05.png,The
Datasets/IAM_Words/words/g06/g06-031n/g06-031n-09-00.png,will
Datasets/IAM_Words/words/a01/a01-053u/a01-053u-02-04.png,.
Datasets/IAM_Words/words/f07/f07-021a/f07-021a-02-06.png,red-hot
Datasets/IAM_Words/words/g06/g06-042k/g06-042k-00-01.png,is
Datasets/IAM_Words/words/g06/g06-047m/g06-047m-01-03.png,to
Datasets/IAM_Words/words/c03/c03-087b/c03-087b-00-02.png,","
Datasets/IAM_Words/words/g06/g06-018a/g06-018a-05-09.png,has
Datasets/IAM_Words/words/g06/g06-045e/g06-045e-05-03.png,under
Datasets/IAM_Words/words/f07/f07-032a/f07-032a-09-04.png,exceeded
Datasets/IAM_Words/words/g06/g06-037n/g06-037n-02-04.png,I
Datasets/IAM_Words/words/g06/g06-042i/g06-042i-03-07.png,German
Datasets/IAM_Words/words/a01/a01-122u/a01-122u-08-07.png,Tory
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-01-06.png,likely
Datasets/IAM_Words/words/f07/f07-092b/f07-092b-02-08.png,in
Datasets/IAM_Words/words/g06/g06-047o/g06-047o-03-05.png,being
Datasets/IAM_Words/words/a01/a01-113u/a01-113u-04-06.png,be
Datasets/IAM_Words/words/g07/g07-022b/g07-022b-06-07.png,confusion
Datasets/IAM_Words/words/g06/g06-011l/g06-011l-06-04.png,:
Datasets/IAM_Words/words/g07/g07-071a/g07-071a-06-05.png,make
Datasets/IAM_Words/words/g07/g07-007a/g07-007a-10-01.png,VALUE
Datasets/IAM_Words/words/g06/g06-018f/g06-018f-00-05.png,past
Datasets/IAM_Words/words/g06/g06-011k/g06-011k-08-07.png,change
Datasets/IAM_Words/words/a01/a01-117u/a01-117u-07-07.png,the
Datasets/IAM_Words/words/c03/c03-096b/c03-096b-06-04.png,accents
Datasets/IAM_Words/words/g06/g06-050r/g06-050r-00-02.png,action
Datasets/IAM_Words/words/c03/c03-016e/c03-016e-01-01.png,realism
Datasets/IAM_Words/words/g06/g06-018o/g06-018o-04-09.png,agree
Datasets/IAM_Words/words/g06/g06-047p/g06-047p-03-00.png,number
Datasets/IAM_Words/words/f07/f07-088b/f07-088b-05-08.png,coarse
Datasets/IAM_Words/words/a01/a01-014u/a01-014u-01-01.png,the
Datasets/IAM_Words/words/a01/a01-128u/a01-128u-08-04.png,net
Datasets/IAM_Words/words/c03/c03-081f/c03-081f-04-05.png,seen
Datasets/IAM_Words/words/g06/g06-037c/g06-037c-04-09.png,new
Datasets/IAM_Words/words/g06/g06-037f/g06-037f-01-13.png,but
Datasets/IAM_Words/words/g06/g06-018o/g06-018o-06-03.png,me
Datasets/IAM_Words/words/g06/g06-050h/g06-050h-01-11.png,doing
Datasets/IAM_Words/words/h07/h07-066b/h07-066b-07-01.png,average
Datasets/IAM_Words/words/g06/g06-045d/g06-045d-05-09.png,Dr.
Datasets/IAM_Words/words/a01/a01-063u/a01-063u-07-04.png,United
Datasets/IAM_Words/words/k07/k07-059a/k07-059a-08-01.png,heart
Datasets/IAM_Words/words/c03/c03-007f/c03-007f-00-05.png,Mr.
Datasets/IAM_Words/words/c03/c03-003d/c03-003d-05-03.png,to
Datasets/IAM_Words/words/g06/g06-018i/g06-018i-03-10.png,me
Datasets/IAM_Words/words/f07/f07-028b/f07-028b-02-01.png,Egyptians
Datasets/IAM_Words/words/h07/h07-063b/h07-063b-05-00.png,Majesty's
Datasets/IAM_Words/words/h07/h07-066b/h07-066b-00-07.png,","
Datasets/IAM_Words/words/a01/a01-000x/a01-000x-04-07.png,Mr.
Datasets/IAM_Words/words/a01/a01-122u/a01-122u-01-05.png,sick
Datasets/IAM_Words/words/g06/g06-011p/g06-011p-03-09.png,.
Datasets/IAM_Words/words/g06/g06-042f/g06-042f-00-07.png,","
Datasets/IAM_Words/words/c03/c03-021e/c03-021e-02-05.png,but
Datasets/IAM_Words/words/f07/f07-032b/f07-032b-03-03.png,ethereal
Datasets/IAM_Words/words/g06/g06-050d/g06-050d-04-08.png,gentle
Datasets/IAM_Words/words/g06/g06-042p/g06-042p-00-04.png,be
Datasets/IAM_Words/words/c03/c03-094d/c03-094d-08-01.png,played
Datasets/IAM_Words/words/g07/g07-077a/g07-077a-01-00.png,the
Datasets/IAM_Words/words/k07/k07-059a/k07-059a-00-03.png,and
Datasets/IAM_Words/words/g06/g06-026d/g06-026d-02-11.png,.
Datasets/IAM_Words/words/a01/a01-063u/a01-063u-06-02.png,early
Datasets/IAM_Words/words/g07/g07-007a/g07-007a-07-01.png,-
Datasets/IAM_Words/words/c03/c03-084a/c03-084a-01-01.png,","
Datasets/IAM_Words/words/g06/g06-050e/g06-050e-00-08.png,revered
Datasets/IAM_Words/words/g06/g06-026i/g06-026i-00-08.png,happens
Datasets/IAM_Words/words/f07/f07-021b/f07-021b-03-06.png,it
Datasets/IAM_Words/words/c03/c03-084c/c03-084c-05-07.png,theme
Datasets/IAM_Words/words/c03/c03-096e/c03-096e-02-08.png,effective
Datasets/IAM_Words/words/g06/g06-011b/g06-011b-08-07.png,here
Datasets/IAM_Words/words/c03/c03-007e/c03-007e-06-06.png,sacred
Datasets/IAM_Words/words/c03/c03-021c/c03-021c-06-04.png,gives
Datasets/IAM_Words/words/g06/g06-026k/g06-026k-02-08.png,not
Datasets/IAM_Words/words/g06/g06-050a/g06-050a-00-02.png,action
Datasets/IAM_Words/words/g06/g06-047g/g06-047g-04-06.png,.
Datasets/IAM_Words/words/f07/f07-028a/f07-028a-06-07.png,their
Datasets/IAM_Words/words/g07/g07-026b/g07-026b-05-02.png,eye
Datasets/IAM_Words/words/f07/f07-081a/f07-081a-04-05.png,about
Datasets/IAM_Words/words/a01/a01-113u/a01-113u-09-07.png,the
Datasets/IAM_Words/words/g06/g06-011k/g06-011k-04-05.png,Vesuvius
Datasets/IAM_Words/words/a01/a01-132x/a01-132x-06-01.png,welfare
Datasets/IAM_Words/words/g06/g06-037p/g06-037p-00-00.png,God
Datasets/IAM_Words/words/g06/g06-045g/g06-045g-05-04.png,the
Datasets/IAM_Words/words/f07/f07-088b/f07-088b-05-06.png,piece
Datasets/IAM_Words/words/g07/g07-028b/g07-028b-01-06.png,would
Datasets/IAM_Words/words/g06/g06-047j/g06-047j-07-04.png,whom
Datasets/IAM_Words/words/a01/a01-096u/a01-096u-06-03.png,am
Datasets/IAM_Words/words/a01/a01-020u/a01-020u-04-03.png,plans
Datasets/IAM_Words/words/g06/g06-042k/g06-042k-05-03.png,brought
Datasets/IAM_Words/words/c03/c03-007a/c03-007a-03-07.png,the
Datasets/IAM_Words/words/c03/c03-084d/c03-084d-04-02.png,of
Datasets/IAM_Words/words/c03/c03-000c/c03-000c-00-01.png,film
Datasets/IAM_Words/words/g06/g06-037e/g06-037e-07-08.png,them-
Datasets/IAM_Words/words/c03/c03-016d/c03-016d-01-05.png,.
Datasets/IAM_Words/words/g06/g06-045n/g06-045n-01-03.png,diplomatist
Datasets/IAM_Words/words/g06/g06-047e/g06-047e-01-07.png,later
Datasets/IAM_Words/words/g06/g06-037f/g06-037f-00-08.png,be
Datasets/IAM_Words/words/g06/g06-031m/g06-031m-02-08.png,be
Datasets/IAM_Words/words/g06/g06-026g/g06-026g-02-04.png,word
Datasets/IAM_Words/words/c03/c03-021d/c03-021d-08-00.png,sympathy
Datasets/IAM_Words/words/g06/g06-031g/g06-031g-05-11.png,a
Datasets/IAM_Words/words/g06/g06-045a/g06-045a-06-07.png,aged
Datasets/IAM_Words/words/a01/a01-003x/a01-003x-06-00.png,that
Datasets/IAM_Words/words/g07/g07-007b/g07-007b-05-01.png,Pilgrim
Datasets/IAM_Words/words/f07/f07-081a/f07-081a-07-02.png,exists
Datasets/IAM_Words/words/c03/c03-003b/c03-003b-06-04.png,Joshua
Datasets/IAM_Words/words/a01/a01-007u/a01-007u-03-06.png,but
Datasets/IAM_Words/words/g06/g06-042m/g06-042m-02-02.png,.
Datasets/IAM_Words/words/c03/c03-000e/c03-000e-03-04.png,Tony
Datasets/IAM_Words/words/f07/f07-081b/f07-081b-00-09.png,and
Datasets/IAM_Words/words/h07/h07-078a/h07-078a-07-04.png,for
Datasets/IAM_Words/words/c03/c03-087d/c03-087d-06-01.png,whether
Datasets/IAM_Words/words/c03/c03-096b/c03-096b-06-03.png,odd
Datasets/IAM_Words/words/f07/f07-032a/f07-032a-06-05.png,a
Datasets/IAM_Words/words/h07/h07-051b/h07-051b-02-04.png,done
Datasets/IAM_Words/words/g06/g06-018r/g06-018r-04-09.png,as
Datasets/IAM_Words/words/g07/g07-003a/g07-003a-03-07.png,THE
Datasets/IAM_Words/words/a01/a01-043u/a01-043u-06-06.png,of
Datasets/IAM_Words/words/a01/a01-096u/a01-096u-06-02.png,I
Datasets/IAM_Words/words/c03/c03-000a/c03-000a-06-02.png,of
Datasets/IAM_Words/words/g06/g06-045p/g06-045p-03-09.png,he
Datasets/IAM_Words/words/g06/g06-031h/g06-031h-05-03.png,the
Datasets/IAM_Words/words/a01/a01-107u/a01-107u-07-00.png,when
Datasets/IAM_Words/words/g06/g06-050b/g06-050b-04-05.png,strong
Datasets/IAM_Words/words/f07/f07-032a/f07-032a-02-03.png,added
Datasets/IAM_Words/words/f07/f07-000b/f07-000b-05-00.png,nothing
Datasets/IAM_Words/words/f07/f07-081b/f07-081b-02-10.png,same
Datasets/IAM_Words/words/g06/g06-018g/g06-018g-03-11.png,than
Datasets/IAM_Words/words/h07/h07-025a/h07-025a-04-01.png,new
Datasets/IAM_Words/words/g06/g06-031p/g06-031p-05-04.png,","
Datasets/IAM_Words/words/g06/g06-047h/g06-047h-06-03.png,in
Datasets/IAM_Words/words/c03/c03-021a/c03-021a-08-05.png,someone
Datasets/IAM_Words/words/g06/g06-050j/g06-050j-06-03.png,","
Datasets/IAM_Words/words/g06/g06-026p/g06-026p-04-05.png,the
Datasets/IAM_Words/words/f07/f07-076a/f07-076a-06-02.png,in
Datasets/IAM_Words/words/g06/g06-018c/g06-018c-02-08.png,usual
Datasets/IAM_Words/words/c03/c03-007e/c03-007e-03-00.png,streets
Datasets/IAM_Words/words/c03/c03-081d/c03-081d-08-08.png,gives
Datasets/IAM_Words/words/a01/a01-063x/a01-063x-01-02.png,in
Datasets/IAM_Words/words/g06/g06-045p/g06-045p-04-06.png,doctor
Datasets/IAM_Words/words/c03/c03-007e/c03-007e-02-03.png,made
Datasets/IAM_Words/words/a01/a01-113u/a01-113u-03-00.png,provide
Datasets/IAM_Words/words/c03/c03-000c/c03-000c-02-03.png,It
Datasets/IAM_Words/words/c03/c03-021d/c03-021d-04-07.png,","
Datasets/IAM_Words/words/h07/h07-040b/h07-040b-07-00.png,rents
Datasets/IAM_Words/words/c03/c03-003b/c03-003b-02-04.png,visual
Datasets/IAM_Words/words/g06/g06-026i/g06-026i-03-03.png,writing
Datasets/IAM_Words/words/f07/f07-046a/f07-046a-03-00.png,peoples
Datasets/IAM_Words/words/h07/h07-033a/h07-033a-01-00.png,balanced
Datasets/IAM_Words/words/g07/g07-077a/g07-077a-05-08.png,it
Datasets/IAM_Words/words/g06/g06-011e/g06-011e-02-11.png,","
Datasets/IAM_Words/words/g06/g06-042i/g06-042i-01-07.png,for
Datasets/IAM_Words/words/h07/h07-028a/h07-028a-04-04.png,neighbourhood
Datasets/IAM_Words/words/g06/g06-045o/g06-045o-03-07.png,adding
Datasets/IAM_Words/words/g06/g06-047f/g06-047f-02-05.png,","
Datasets/IAM_Words/words/g06/g06-045m/g06-045m-01-05.png,Ponsonby
Datasets/IAM_Words/words/f07/f07-042a/f07-042a-01-03.png,The
Datasets/IAM_Words/words/g06/g06-037e/g06-037e-03-08.png,a
